,experiment,prep_date,neuron,firing_rate,timing,group,culture_ID
0,wo-metal-disc,16-08-2022,1,0.008333333333333333,1st,sham,1-1-1
1,wo-metal-disc,16-08-2022,2,0.016666666666666666,1st,sham,1-1-1
2,wo-metal-disc,16-08-2022,3,0.041666666666666664,1st,sham,1-1-1
3,wo-metal-disc,16-08-2022,4,0.008333333333333333,1st,sham,1-1-1
4,wo-metal-disc,16-08-2022,5,0.008333333333333333,1st,sham,1-1-1
5,wo-metal-disc,16-08-2022,6,0.03333333333333333,1st,sham,1-1-1
6,wo-metal-disc,16-08-2022,7,0.016666666666666666,1st,sham,1-1-1
7,wo-metal-disc,16-08-2022,8,0.008333333333333333,1st,sham,1-1-1
8,wo-metal-disc,16-08-2022,9,0.008333333333333333,1st,sham,1-1-1
9,wo-metal-disc,16-08-2022,11,0.016666666666666666,1st,sham,1-1-1
10,wo-metal-disc,16-08-2022,12,0.025,1st,sham,1-1-1
11,wo-metal-disc,16-08-2022,13,0.008333333333333333,1st,sham,1-1-1
12,wo-metal-disc,16-08-2022,14,0.03333333333333333,1st,sham,1-1-1
13,wo-metal-disc,16-08-2022,15,0.041666666666666664,1st,sham,1-1-1
14,wo-metal-disc,16-08-2022,17,0.008333333333333333,1st,sham,1-1-1
15,wo-metal-disc,16-08-2022,19,0.025,1st,sham,1-1-1
16,wo-metal-disc,16-08-2022,20,0.025,1st,sham,1-1-1
17,wo-metal-disc,16-08-2022,22,0.016666666666666666,1st,sham,1-1-1
18,wo-metal-disc,16-08-2022,24,0.008333333333333333,1st,sham,1-1-1
19,wo-metal-disc,16-08-2022,25,0.016666666666666666,1st,sham,1-1-1
20,wo-metal-disc,16-08-2022,26,0.03333333333333333,1st,sham,1-1-1
21,wo-metal-disc,16-08-2022,27,0.008333333333333333,1st,sham,1-1-1
22,wo-metal-disc,16-08-2022,28,0.03333333333333333,1st,sham,1-1-1
23,wo-metal-disc,16-08-2022,29,0.03333333333333333,1st,sham,1-1-1
24,wo-metal-disc,16-08-2022,31,0.016666666666666666,1st,sham,1-1-1
25,wo-metal-disc,16-08-2022,33,0.03333333333333333,1st,sham,1-1-1
26,wo-metal-disc,16-08-2022,34,0.025,1st,sham,1-1-1
27,wo-metal-disc,16-08-2022,39,0.016666666666666666,1st,sham,1-1-1
28,wo-metal-disc,16-08-2022,42,0.0,1st,sham,1-1-1
29,wo-metal-disc,16-08-2022,43,0.03333333333333333,1st,sham,1-1-1
30,wo-metal-disc,16-08-2022,44,0.041666666666666664,1st,sham,1-1-1
31,wo-metal-disc,16-08-2022,45,0.008333333333333333,1st,sham,1-1-1
32,wo-metal-disc,16-08-2022,47,0.025,1st,sham,1-1-1
33,wo-metal-disc,16-08-2022,48,0.03333333333333333,1st,sham,1-1-1
34,wo-metal-disc,16-08-2022,49,0.008333333333333333,1st,sham,1-1-1
35,wo-metal-disc,16-08-2022,50,0.041666666666666664,1st,sham,1-1-1
36,wo-metal-disc,16-08-2022,51,0.016666666666666666,1st,sham,1-1-1
37,wo-metal-disc,16-08-2022,52,0.041666666666666664,1st,sham,1-1-1
38,wo-metal-disc,16-08-2022,53,0.016666666666666666,1st,sham,1-1-1
39,wo-metal-disc,16-08-2022,55,0.008333333333333333,1st,sham,1-1-1
40,wo-metal-disc,16-08-2022,56,0.03333333333333333,1st,sham,1-1-1
41,wo-metal-disc,16-08-2022,57,0.025,1st,sham,1-1-1
42,wo-metal-disc,16-08-2022,58,0.016666666666666666,1st,sham,1-1-1
43,wo-metal-disc,16-08-2022,59,0.03333333333333333,1st,sham,1-1-1
44,wo-metal-disc,16-08-2022,60,0.008333333333333333,1st,sham,1-1-1
45,wo-metal-disc,16-08-2022,62,0.008333333333333333,1st,sham,1-1-1
46,wo-metal-disc,16-08-2022,63,0.016666666666666666,1st,sham,1-1-1
47,wo-metal-disc,16-08-2022,66,0.025,1st,sham,1-1-1
48,wo-metal-disc,16-08-2022,67,0.025,1st,sham,1-1-1
49,wo-metal-disc,16-08-2022,68,0.05,1st,sham,1-1-1
50,wo-metal-disc,16-08-2022,69,0.008333333333333333,1st,sham,1-1-1
51,wo-metal-disc,16-08-2022,70,0.016666666666666666,1st,sham,1-1-1
52,wo-metal-disc,16-08-2022,71,0.016666666666666666,1st,sham,1-1-1
53,wo-metal-disc,16-08-2022,72,0.03333333333333333,1st,sham,1-1-1
54,wo-metal-disc,16-08-2022,73,0.008333333333333333,1st,sham,1-1-1
55,wo-metal-disc,16-08-2022,74,0.041666666666666664,1st,sham,1-1-1
56,wo-metal-disc,16-08-2022,1,0.025,2nd,sham,1-1-1
57,wo-metal-disc,16-08-2022,2,0.008333333333333333,2nd,sham,1-1-1
58,wo-metal-disc,16-08-2022,3,0.008333333333333333,2nd,sham,1-1-1
59,wo-metal-disc,16-08-2022,4,0.041666666666666664,2nd,sham,1-1-1
60,wo-metal-disc,16-08-2022,5,0.025,2nd,sham,1-1-1
61,wo-metal-disc,16-08-2022,8,0.06666666666666667,2nd,sham,1-1-1
62,wo-metal-disc,16-08-2022,9,0.03333333333333333,2nd,sham,1-1-1
63,wo-metal-disc,16-08-2022,12,0.016666666666666666,2nd,sham,1-1-1
64,wo-metal-disc,16-08-2022,13,0.008333333333333333,2nd,sham,1-1-1
65,wo-metal-disc,16-08-2022,14,0.008333333333333333,2nd,sham,1-1-1
66,wo-metal-disc,16-08-2022,15,0.016666666666666666,2nd,sham,1-1-1
67,wo-metal-disc,16-08-2022,16,0.016666666666666666,2nd,sham,1-1-1
68,wo-metal-disc,16-08-2022,18,0.008333333333333333,2nd,sham,1-1-1
69,wo-metal-disc,16-08-2022,19,0.008333333333333333,2nd,sham,1-1-1
70,wo-metal-disc,16-08-2022,20,0.016666666666666666,2nd,sham,1-1-1
71,wo-metal-disc,16-08-2022,21,0.008333333333333333,2nd,sham,1-1-1
72,wo-metal-disc,16-08-2022,22,0.03333333333333333,2nd,sham,1-1-1
73,wo-metal-disc,16-08-2022,23,0.025,2nd,sham,1-1-1
74,wo-metal-disc,16-08-2022,24,0.03333333333333333,2nd,sham,1-1-1
75,wo-metal-disc,16-08-2022,25,0.041666666666666664,2nd,sham,1-1-1
76,wo-metal-disc,16-08-2022,26,0.016666666666666666,2nd,sham,1-1-1
77,wo-metal-disc,16-08-2022,27,0.025,2nd,sham,1-1-1
78,wo-metal-disc,16-08-2022,30,0.016666666666666666,2nd,sham,1-1-1
79,wo-metal-disc,16-08-2022,31,0.008333333333333333,2nd,sham,1-1-1
80,wo-metal-disc,16-08-2022,32,0.016666666666666666,2nd,sham,1-1-1
81,wo-metal-disc,16-08-2022,33,0.041666666666666664,2nd,sham,1-1-1
82,wo-metal-disc,16-08-2022,35,0.041666666666666664,2nd,sham,1-1-1
83,wo-metal-disc,16-08-2022,36,0.03333333333333333,2nd,sham,1-1-1
84,wo-metal-disc,16-08-2022,37,0.016666666666666666,2nd,sham,1-1-1
85,wo-metal-disc,16-08-2022,38,0.05,2nd,sham,1-1-1
86,wo-metal-disc,16-08-2022,42,0.016666666666666666,2nd,sham,1-1-1
87,wo-metal-disc,16-08-2022,43,0.025,2nd,sham,1-1-1
88,wo-metal-disc,16-08-2022,44,0.05,2nd,sham,1-1-1
89,wo-metal-disc,16-08-2022,45,0.025,2nd,sham,1-1-1
90,wo-metal-disc,16-08-2022,46,0.03333333333333333,2nd,sham,1-1-1
91,wo-metal-disc,16-08-2022,47,0.016666666666666666,2nd,sham,1-1-1
92,wo-metal-disc,16-08-2022,48,0.025,2nd,sham,1-1-1
93,wo-metal-disc,16-08-2022,55,0.008333333333333333,2nd,sham,1-1-1
94,wo-metal-disc,16-08-2022,57,0.016666666666666666,2nd,sham,1-1-1
95,wo-metal-disc,16-08-2022,58,0.025,2nd,sham,1-1-1
96,wo-metal-disc,16-08-2022,59,0.0,2nd,sham,1-1-1
97,wo-metal-disc,16-08-2022,61,0.008333333333333333,2nd,sham,1-1-1
98,wo-metal-disc,16-08-2022,62,0.008333333333333333,2nd,sham,1-1-1
99,wo-metal-disc,16-08-2022,66,0.008333333333333333,2nd,sham,1-1-1
100,wo-metal-disc,16-08-2022,68,0.03333333333333333,2nd,sham,1-1-1
101,wo-metal-disc,16-08-2022,69,0.016666666666666666,2nd,sham,1-1-1
102,wo-metal-disc,16-08-2022,70,0.0,2nd,sham,1-1-1
103,wo-metal-disc,16-08-2022,71,0.06666666666666667,2nd,sham,1-1-1
104,wo-metal-disc,16-08-2022,1,0.0,pre,sham,1-1-1
105,wo-metal-disc,16-08-2022,3,0.09166666666666666,pre,sham,1-1-1
106,wo-metal-disc,16-08-2022,4,0.05,pre,sham,1-1-1
107,wo-metal-disc,16-08-2022,6,0.03333333333333333,pre,sham,1-1-1
108,wo-metal-disc,16-08-2022,7,0.03333333333333333,pre,sham,1-1-1
109,wo-metal-disc,16-08-2022,9,0.025,pre,sham,1-1-1
110,wo-metal-disc,16-08-2022,10,0.0,pre,sham,1-1-1
111,wo-metal-disc,16-08-2022,13,0.025,pre,sham,1-1-1
112,wo-metal-disc,16-08-2022,14,0.06666666666666667,pre,sham,1-1-1
113,wo-metal-disc,16-08-2022,15,0.03333333333333333,pre,sham,1-1-1
114,wo-metal-disc,16-08-2022,16,0.05,pre,sham,1-1-1
115,wo-metal-disc,16-08-2022,17,0.016666666666666666,pre,sham,1-1-1
116,wo-metal-disc,16-08-2022,18,0.075,pre,sham,1-1-1
117,wo-metal-disc,16-08-2022,21,0.08333333333333333,pre,sham,1-1-1
118,wo-metal-disc,16-08-2022,24,0.09166666666666666,pre,sham,1-1-1
119,wo-metal-disc,16-08-2022,25,0.075,pre,sham,1-1-1
120,wo-metal-disc,16-08-2022,27,0.025,pre,sham,1-1-1
121,wo-metal-disc,16-08-2022,28,0.041666666666666664,pre,sham,1-1-1
122,wo-metal-disc,16-08-2022,29,0.016666666666666666,pre,sham,1-1-1
123,wo-metal-disc,16-08-2022,30,0.016666666666666666,pre,sham,1-1-1
124,wo-metal-disc,16-08-2022,31,0.03333333333333333,pre,sham,1-1-1
125,wo-metal-disc,16-08-2022,33,0.09166666666666666,pre,sham,1-1-1
126,wo-metal-disc,16-08-2022,34,0.03333333333333333,pre,sham,1-1-1
127,wo-metal-disc,16-08-2022,35,0.016666666666666666,pre,sham,1-1-1
128,wo-metal-disc,16-08-2022,36,0.016666666666666666,pre,sham,1-1-1
129,wo-metal-disc,16-08-2022,38,0.016666666666666666,pre,sham,1-1-1
130,wo-metal-disc,16-08-2022,39,0.041666666666666664,pre,sham,1-1-1
131,wo-metal-disc,16-08-2022,40,0.016666666666666666,pre,sham,1-1-1
132,wo-metal-disc,16-08-2022,41,0.025,pre,sham,1-1-1
133,wo-metal-disc,16-08-2022,42,0.041666666666666664,pre,sham,1-1-1
134,wo-metal-disc,16-08-2022,43,0.03333333333333333,pre,sham,1-1-1
135,wo-metal-disc,16-08-2022,44,0.025,pre,sham,1-1-1
136,wo-metal-disc,16-08-2022,45,0.058333333333333334,pre,sham,1-1-1
137,wo-metal-disc,16-08-2022,46,0.025,pre,sham,1-1-1
138,wo-metal-disc,16-08-2022,47,0.025,pre,sham,1-1-1
139,wo-metal-disc,16-08-2022,48,0.03333333333333333,pre,sham,1-1-1
140,wo-metal-disc,16-08-2022,49,0.03333333333333333,pre,sham,1-1-1
141,wo-metal-disc,16-08-2022,50,0.03333333333333333,pre,sham,1-1-1
142,wo-metal-disc,16-08-2022,51,0.03333333333333333,pre,sham,1-1-1
143,wo-metal-disc,16-08-2022,52,0.016666666666666666,pre,sham,1-1-1
144,wo-metal-disc,16-08-2022,53,0.03333333333333333,pre,sham,1-1-1
145,wo-metal-disc,16-08-2022,54,0.075,pre,sham,1-1-1
146,wo-metal-disc,16-08-2022,55,0.03333333333333333,pre,sham,1-1-1
147,wo-metal-disc,16-08-2022,56,0.025,pre,sham,1-1-1
148,wo-metal-disc,16-08-2022,57,0.08333333333333333,pre,sham,1-1-1
149,wo-metal-disc,16-08-2022,58,0.025,pre,sham,1-1-1
150,wo-metal-disc,16-08-2022,59,0.09166666666666666,pre,sham,1-1-1
151,wo-metal-disc,16-08-2022,60,0.08333333333333333,pre,sham,1-1-1
152,wo-metal-disc,16-08-2022,61,0.08333333333333333,pre,sham,1-1-1
153,wo-metal-disc,16-08-2022,62,0.06666666666666667,pre,sham,1-1-1
154,wo-metal-disc,16-08-2022,63,0.08333333333333333,pre,sham,1-1-1
155,wo-metal-disc,16-08-2022,64,0.025,pre,sham,1-1-1
156,wo-metal-disc,16-08-2022,1,0.016666666666666666,1st,sham,1-1-2
157,wo-metal-disc,16-08-2022,3,0.016666666666666666,1st,sham,1-1-2
158,wo-metal-disc,16-08-2022,4,0.016666666666666666,1st,sham,1-1-2
159,wo-metal-disc,16-08-2022,5,0.016666666666666666,1st,sham,1-1-2
160,wo-metal-disc,16-08-2022,6,0.016666666666666666,1st,sham,1-1-2
161,wo-metal-disc,16-08-2022,8,0.016666666666666666,1st,sham,1-1-2
162,wo-metal-disc,16-08-2022,11,0.008333333333333333,1st,sham,1-1-2
163,wo-metal-disc,16-08-2022,12,0.016666666666666666,1st,sham,1-1-2
164,wo-metal-disc,16-08-2022,13,0.016666666666666666,1st,sham,1-1-2
165,wo-metal-disc,16-08-2022,14,0.03333333333333333,1st,sham,1-1-2
166,wo-metal-disc,16-08-2022,16,0.016666666666666666,1st,sham,1-1-2
167,wo-metal-disc,16-08-2022,18,0.041666666666666664,1st,sham,1-1-2
168,wo-metal-disc,16-08-2022,21,0.016666666666666666,1st,sham,1-1-2
169,wo-metal-disc,16-08-2022,22,0.016666666666666666,1st,sham,1-1-2
170,wo-metal-disc,16-08-2022,24,0.025,1st,sham,1-1-2
171,wo-metal-disc,16-08-2022,26,0.016666666666666666,1st,sham,1-1-2
172,wo-metal-disc,16-08-2022,27,0.041666666666666664,1st,sham,1-1-2
173,wo-metal-disc,16-08-2022,28,0.041666666666666664,1st,sham,1-1-2
174,wo-metal-disc,16-08-2022,29,0.025,1st,sham,1-1-2
175,wo-metal-disc,16-08-2022,30,0.025,1st,sham,1-1-2
176,wo-metal-disc,16-08-2022,31,0.025,1st,sham,1-1-2
177,wo-metal-disc,16-08-2022,32,0.016666666666666666,1st,sham,1-1-2
178,wo-metal-disc,16-08-2022,33,0.016666666666666666,1st,sham,1-1-2
179,wo-metal-disc,16-08-2022,34,0.025,1st,sham,1-1-2
180,wo-metal-disc,16-08-2022,35,0.058333333333333334,1st,sham,1-1-2
181,wo-metal-disc,16-08-2022,36,0.016666666666666666,1st,sham,1-1-2
182,wo-metal-disc,16-08-2022,37,0.05,1st,sham,1-1-2
183,wo-metal-disc,16-08-2022,38,0.025,1st,sham,1-1-2
184,wo-metal-disc,16-08-2022,39,0.016666666666666666,1st,sham,1-1-2
185,wo-metal-disc,16-08-2022,40,0.008333333333333333,1st,sham,1-1-2
186,wo-metal-disc,16-08-2022,41,0.016666666666666666,1st,sham,1-1-2
187,wo-metal-disc,16-08-2022,43,0.016666666666666666,1st,sham,1-1-2
188,wo-metal-disc,16-08-2022,44,0.03333333333333333,1st,sham,1-1-2
189,wo-metal-disc,16-08-2022,45,0.008333333333333333,1st,sham,1-1-2
190,wo-metal-disc,16-08-2022,46,0.008333333333333333,1st,sham,1-1-2
191,wo-metal-disc,16-08-2022,48,0.025,1st,sham,1-1-2
192,wo-metal-disc,16-08-2022,50,0.016666666666666666,1st,sham,1-1-2
193,wo-metal-disc,16-08-2022,51,0.03333333333333333,1st,sham,1-1-2
194,wo-metal-disc,16-08-2022,53,0.025,1st,sham,1-1-2
195,wo-metal-disc,16-08-2022,56,0.016666666666666666,1st,sham,1-1-2
196,wo-metal-disc,16-08-2022,57,0.016666666666666666,1st,sham,1-1-2
197,wo-metal-disc,16-08-2022,58,0.041666666666666664,1st,sham,1-1-2
198,wo-metal-disc,16-08-2022,60,0.025,1st,sham,1-1-2
199,wo-metal-disc,16-08-2022,62,0.03333333333333333,1st,sham,1-1-2
200,wo-metal-disc,16-08-2022,63,0.03333333333333333,1st,sham,1-1-2
201,wo-metal-disc,16-08-2022,65,0.025,1st,sham,1-1-2
202,wo-metal-disc,16-08-2022,66,0.008333333333333333,1st,sham,1-1-2
203,wo-metal-disc,16-08-2022,67,0.03333333333333333,1st,sham,1-1-2
204,wo-metal-disc,16-08-2022,69,0.05,1st,sham,1-1-2
205,wo-metal-disc,16-08-2022,70,0.03333333333333333,1st,sham,1-1-2
206,wo-metal-disc,16-08-2022,71,0.025,1st,sham,1-1-2
207,wo-metal-disc,16-08-2022,72,0.058333333333333334,1st,sham,1-1-2
208,wo-metal-disc,16-08-2022,74,0.025,1st,sham,1-1-2
209,wo-metal-disc,16-08-2022,75,0.016666666666666666,1st,sham,1-1-2
210,wo-metal-disc,16-08-2022,76,0.041666666666666664,1st,sham,1-1-2
211,wo-metal-disc,16-08-2022,77,0.05,1st,sham,1-1-2
212,wo-metal-disc,16-08-2022,78,0.016666666666666666,1st,sham,1-1-2
213,wo-metal-disc,16-08-2022,79,0.016666666666666666,1st,sham,1-1-2
214,wo-metal-disc,16-08-2022,80,0.03333333333333333,1st,sham,1-1-2
215,wo-metal-disc,16-08-2022,81,0.016666666666666666,1st,sham,1-1-2
216,wo-metal-disc,16-08-2022,83,0.016666666666666666,1st,sham,1-1-2
217,wo-metal-disc,16-08-2022,85,0.025,1st,sham,1-1-2
218,wo-metal-disc,16-08-2022,86,0.03333333333333333,1st,sham,1-1-2
219,wo-metal-disc,16-08-2022,87,0.05,1st,sham,1-1-2
220,wo-metal-disc,16-08-2022,88,0.016666666666666666,1st,sham,1-1-2
221,wo-metal-disc,16-08-2022,90,0.016666666666666666,1st,sham,1-1-2
222,wo-metal-disc,16-08-2022,91,0.025,1st,sham,1-1-2
223,wo-metal-disc,16-08-2022,92,0.016666666666666666,1st,sham,1-1-2
224,wo-metal-disc,16-08-2022,93,0.025,1st,sham,1-1-2
225,wo-metal-disc,16-08-2022,94,0.016666666666666666,1st,sham,1-1-2
226,wo-metal-disc,16-08-2022,95,0.016666666666666666,1st,sham,1-1-2
227,wo-metal-disc,16-08-2022,98,0.016666666666666666,1st,sham,1-1-2
228,wo-metal-disc,16-08-2022,99,0.016666666666666666,1st,sham,1-1-2
229,wo-metal-disc,16-08-2022,100,0.025,1st,sham,1-1-2
230,wo-metal-disc,16-08-2022,101,0.03333333333333333,1st,sham,1-1-2
231,wo-metal-disc,16-08-2022,102,0.041666666666666664,1st,sham,1-1-2
232,wo-metal-disc,16-08-2022,104,0.03333333333333333,1st,sham,1-1-2
233,wo-metal-disc,16-08-2022,105,0.025,1st,sham,1-1-2
234,wo-metal-disc,16-08-2022,106,0.016666666666666666,1st,sham,1-1-2
235,wo-metal-disc,16-08-2022,108,0.041666666666666664,1st,sham,1-1-2
236,wo-metal-disc,16-08-2022,109,0.025,1st,sham,1-1-2
237,wo-metal-disc,16-08-2022,111,0.008333333333333333,1st,sham,1-1-2
238,wo-metal-disc,16-08-2022,112,0.016666666666666666,1st,sham,1-1-2
239,wo-metal-disc,16-08-2022,113,0.016666666666666666,1st,sham,1-1-2
240,wo-metal-disc,16-08-2022,114,0.025,1st,sham,1-1-2
241,wo-metal-disc,16-08-2022,115,0.016666666666666666,1st,sham,1-1-2
242,wo-metal-disc,16-08-2022,118,0.025,1st,sham,1-1-2
243,wo-metal-disc,16-08-2022,119,0.016666666666666666,1st,sham,1-1-2
244,wo-metal-disc,16-08-2022,120,0.025,1st,sham,1-1-2
245,wo-metal-disc,16-08-2022,123,0.008333333333333333,1st,sham,1-1-2
246,wo-metal-disc,16-08-2022,124,0.0,1st,sham,1-1-2
247,wo-metal-disc,16-08-2022,125,0.025,1st,sham,1-1-2
248,wo-metal-disc,16-08-2022,126,0.025,1st,sham,1-1-2
249,wo-metal-disc,16-08-2022,127,0.025,1st,sham,1-1-2
250,wo-metal-disc,16-08-2022,128,0.03333333333333333,1st,sham,1-1-2
251,wo-metal-disc,16-08-2022,1,0.041666666666666664,2nd,sham,1-1-2
252,wo-metal-disc,16-08-2022,2,0.016666666666666666,2nd,sham,1-1-2
253,wo-metal-disc,16-08-2022,3,0.029166666666666667,2nd,sham,1-1-2
254,wo-metal-disc,16-08-2022,4,0.029166666666666667,2nd,sham,1-1-2
255,wo-metal-disc,16-08-2022,5,0.029166666666666667,2nd,sham,1-1-2
256,wo-metal-disc,16-08-2022,6,0.025,2nd,sham,1-1-2
257,wo-metal-disc,16-08-2022,7,0.0375,2nd,sham,1-1-2
258,wo-metal-disc,16-08-2022,8,0.0375,2nd,sham,1-1-2
259,wo-metal-disc,16-08-2022,9,0.029166666666666667,2nd,sham,1-1-2
260,wo-metal-disc,16-08-2022,10,0.008333333333333333,2nd,sham,1-1-2
261,wo-metal-disc,16-08-2022,11,0.0375,2nd,sham,1-1-2
262,wo-metal-disc,16-08-2022,12,0.0375,2nd,sham,1-1-2
263,wo-metal-disc,16-08-2022,14,0.025,2nd,sham,1-1-2
264,wo-metal-disc,16-08-2022,15,0.03333333333333333,2nd,sham,1-1-2
265,wo-metal-disc,16-08-2022,16,0.025,2nd,sham,1-1-2
266,wo-metal-disc,16-08-2022,17,0.04583333333333333,2nd,sham,1-1-2
267,wo-metal-disc,16-08-2022,18,0.0375,2nd,sham,1-1-2
268,wo-metal-disc,16-08-2022,20,0.029166666666666667,2nd,sham,1-1-2
269,wo-metal-disc,16-08-2022,21,0.029166666666666667,2nd,sham,1-1-2
270,wo-metal-disc,16-08-2022,22,0.025,2nd,sham,1-1-2
271,wo-metal-disc,16-08-2022,23,0.029166666666666667,2nd,sham,1-1-2
272,wo-metal-disc,16-08-2022,24,0.016666666666666666,2nd,sham,1-1-2
273,wo-metal-disc,16-08-2022,25,0.0375,2nd,sham,1-1-2
274,wo-metal-disc,16-08-2022,27,0.020833333333333332,2nd,sham,1-1-2
275,wo-metal-disc,16-08-2022,29,0.020833333333333332,2nd,sham,1-1-2
276,wo-metal-disc,16-08-2022,31,0.029166666666666667,2nd,sham,1-1-2
277,wo-metal-disc,16-08-2022,32,0.020833333333333332,2nd,sham,1-1-2
278,wo-metal-disc,16-08-2022,34,0.029166666666666667,2nd,sham,1-1-2
279,wo-metal-disc,16-08-2022,35,0.04583333333333333,2nd,sham,1-1-2
280,wo-metal-disc,16-08-2022,37,0.029166666666666667,2nd,sham,1-1-2
281,wo-metal-disc,16-08-2022,38,0.05,2nd,sham,1-1-2
282,wo-metal-disc,16-08-2022,39,0.020833333333333332,2nd,sham,1-1-2
283,wo-metal-disc,16-08-2022,41,0.029166666666666667,2nd,sham,1-1-2
284,wo-metal-disc,16-08-2022,44,0.025,2nd,sham,1-1-2
285,wo-metal-disc,16-08-2022,45,0.029166666666666667,2nd,sham,1-1-2
286,wo-metal-disc,16-08-2022,46,0.029166666666666667,2nd,sham,1-1-2
287,wo-metal-disc,16-08-2022,47,0.04583333333333333,2nd,sham,1-1-2
288,wo-metal-disc,16-08-2022,49,0.020833333333333332,2nd,sham,1-1-2
289,wo-metal-disc,16-08-2022,50,0.020833333333333332,2nd,sham,1-1-2
290,wo-metal-disc,16-08-2022,51,0.041666666666666664,2nd,sham,1-1-2
291,wo-metal-disc,16-08-2022,52,0.041666666666666664,2nd,sham,1-1-2
292,wo-metal-disc,16-08-2022,54,0.029166666666666667,2nd,sham,1-1-2
293,wo-metal-disc,16-08-2022,56,0.016666666666666666,2nd,sham,1-1-2
294,wo-metal-disc,16-08-2022,57,0.029166666666666667,2nd,sham,1-1-2
295,wo-metal-disc,16-08-2022,59,0.04583333333333333,2nd,sham,1-1-2
296,wo-metal-disc,16-08-2022,60,0.0125,2nd,sham,1-1-2
297,wo-metal-disc,16-08-2022,62,0.029166666666666667,2nd,sham,1-1-2
298,wo-metal-disc,16-08-2022,63,0.025,2nd,sham,1-1-2
299,wo-metal-disc,16-08-2022,64,0.029166666666666667,2nd,sham,1-1-2
300,wo-metal-disc,16-08-2022,65,0.020833333333333332,2nd,sham,1-1-2
301,wo-metal-disc,16-08-2022,66,0.020833333333333332,2nd,sham,1-1-2
302,wo-metal-disc,16-08-2022,68,0.025,2nd,sham,1-1-2
303,wo-metal-disc,16-08-2022,72,0.020833333333333332,2nd,sham,1-1-2
304,wo-metal-disc,16-08-2022,73,0.029166666666666667,2nd,sham,1-1-2
305,wo-metal-disc,16-08-2022,74,0.04583333333333333,2nd,sham,1-1-2
306,wo-metal-disc,16-08-2022,76,0.0375,2nd,sham,1-1-2
307,wo-metal-disc,16-08-2022,77,0.025,2nd,sham,1-1-2
308,wo-metal-disc,16-08-2022,78,0.016666666666666666,2nd,sham,1-1-2
309,wo-metal-disc,16-08-2022,79,0.025,2nd,sham,1-1-2
310,wo-metal-disc,16-08-2022,80,0.020833333333333332,2nd,sham,1-1-2
311,wo-metal-disc,16-08-2022,82,0.03333333333333333,2nd,sham,1-1-2
312,wo-metal-disc,16-08-2022,83,0.020833333333333332,2nd,sham,1-1-2
313,wo-metal-disc,16-08-2022,84,0.029166666666666667,2nd,sham,1-1-2
314,wo-metal-disc,16-08-2022,86,0.03333333333333333,2nd,sham,1-1-2
315,wo-metal-disc,16-08-2022,87,0.041666666666666664,2nd,sham,1-1-2
316,wo-metal-disc,16-08-2022,88,0.029166666666666667,2nd,sham,1-1-2
317,wo-metal-disc,16-08-2022,89,0.016666666666666666,2nd,sham,1-1-2
318,wo-metal-disc,16-08-2022,90,0.0375,2nd,sham,1-1-2
319,wo-metal-disc,16-08-2022,92,0.0375,2nd,sham,1-1-2
320,wo-metal-disc,16-08-2022,93,0.0375,2nd,sham,1-1-2
321,wo-metal-disc,16-08-2022,94,0.025,2nd,sham,1-1-2
322,wo-metal-disc,16-08-2022,96,0.020833333333333332,2nd,sham,1-1-2
323,wo-metal-disc,16-08-2022,97,0.008333333333333333,2nd,sham,1-1-2
324,wo-metal-disc,16-08-2022,98,0.03333333333333333,2nd,sham,1-1-2
325,wo-metal-disc,16-08-2022,100,0.05,2nd,sham,1-1-2
326,wo-metal-disc,16-08-2022,101,0.025,2nd,sham,1-1-2
327,wo-metal-disc,16-08-2022,102,0.020833333333333332,2nd,sham,1-1-2
328,wo-metal-disc,16-08-2022,103,0.03333333333333333,2nd,sham,1-1-2
329,wo-metal-disc,16-08-2022,104,0.025,2nd,sham,1-1-2
330,wo-metal-disc,16-08-2022,105,0.016666666666666666,2nd,sham,1-1-2
331,wo-metal-disc,16-08-2022,106,0.016666666666666666,2nd,sham,1-1-2
332,wo-metal-disc,16-08-2022,2,0.03333333333333333,pre,sham,1-1-2
333,wo-metal-disc,16-08-2022,5,0.025,pre,sham,1-1-2
334,wo-metal-disc,16-08-2022,6,0.016666666666666666,pre,sham,1-1-2
335,wo-metal-disc,16-08-2022,7,0.07916666666666666,pre,sham,1-1-2
336,wo-metal-disc,16-08-2022,9,0.058333333333333334,pre,sham,1-1-2
337,wo-metal-disc,16-08-2022,11,0.041666666666666664,pre,sham,1-1-2
338,wo-metal-disc,16-08-2022,12,0.03333333333333333,pre,sham,1-1-2
339,wo-metal-disc,16-08-2022,13,0.025,pre,sham,1-1-2
340,wo-metal-disc,16-08-2022,14,0.03333333333333333,pre,sham,1-1-2
341,wo-metal-disc,16-08-2022,15,0.016666666666666666,pre,sham,1-1-2
342,wo-metal-disc,16-08-2022,17,0.025,pre,sham,1-1-2
343,wo-metal-disc,16-08-2022,18,0.041666666666666664,pre,sham,1-1-2
344,wo-metal-disc,16-08-2022,19,0.025,pre,sham,1-1-2
345,wo-metal-disc,16-08-2022,20,0.008333333333333333,pre,sham,1-1-2
346,wo-metal-disc,16-08-2022,21,0.03333333333333333,pre,sham,1-1-2
347,wo-metal-disc,16-08-2022,22,0.03333333333333333,pre,sham,1-1-2
348,wo-metal-disc,16-08-2022,23,0.03333333333333333,pre,sham,1-1-2
