,experiment,prep_date,neuron,firing_rate,timing,group,culture_ID
361,with-metal-disc,30-01-2023,75,0.008333333333333333,1st,stim,4-1-2
362,with-metal-disc,30-01-2023,76,0.008333333333333333,1st,stim,4-1-2
363,with-metal-disc,30-01-2023,78,0.03333333333333333,1st,stim,4-1-2
364,with-metal-disc,30-01-2023,79,0.03333333333333333,1st,stim,4-1-2
365,with-metal-disc,30-01-2023,80,0.03333333333333333,1st,stim,4-1-2
366,with-metal-disc,30-01-2023,81,0.016666666666666666,1st,stim,4-1-2
367,with-metal-disc,30-01-2023,82,0.025,1st,stim,4-1-2
368,with-metal-disc,30-01-2023,84,0.03333333333333333,1st,stim,4-1-2
369,with-metal-disc,30-01-2023,85,0.041666666666666664,1st,stim,4-1-2
370,with-metal-disc,30-01-2023,87,0.016666666666666666,1st,stim,4-1-2
371,with-metal-disc,30-01-2023,1,0.03333333333333333,2nd,stim,4-1-2
372,with-metal-disc,30-01-2023,2,0.008333333333333333,2nd,stim,4-1-2
373,with-metal-disc,30-01-2023,3,0.03333333333333333,2nd,stim,4-1-2
374,with-metal-disc,30-01-2023,4,0.025,2nd,stim,4-1-2
375,with-metal-disc,30-01-2023,5,0.058333333333333334,2nd,stim,4-1-2
376,with-metal-disc,30-01-2023,8,0.041666666666666664,2nd,stim,4-1-2
377,with-metal-disc,30-01-2023,9,0.03333333333333333,2nd,stim,4-1-2
378,with-metal-disc,30-01-2023,10,0.08333333333333333,2nd,stim,4-1-2
379,with-metal-disc,30-01-2023,11,0.016666666666666666,2nd,stim,4-1-2
380,with-metal-disc,30-01-2023,12,0.016666666666666666,2nd,stim,4-1-2
381,with-metal-disc,30-01-2023,13,0.025,2nd,stim,4-1-2
382,with-metal-disc,30-01-2023,14,0.08333333333333333,2nd,stim,4-1-2
383,with-metal-disc,30-01-2023,17,0.05,2nd,stim,4-1-2
384,with-metal-disc,30-01-2023,18,0.041666666666666664,2nd,stim,4-1-2
385,with-metal-disc,30-01-2023,19,0.025,2nd,stim,4-1-2
386,with-metal-disc,30-01-2023,20,0.058333333333333334,2nd,stim,4-1-2
387,with-metal-disc,30-01-2023,21,0.03333333333333333,2nd,stim,4-1-2
388,with-metal-disc,30-01-2023,22,0.06666666666666667,2nd,stim,4-1-2
389,with-metal-disc,30-01-2023,23,0.041666666666666664,2nd,stim,4-1-2
390,with-metal-disc,30-01-2023,24,0.05,2nd,stim,4-1-2
391,with-metal-disc,30-01-2023,25,0.03333333333333333,2nd,stim,4-1-2
392,with-metal-disc,30-01-2023,26,0.05,2nd,stim,4-1-2
393,with-metal-disc,30-01-2023,27,0.041666666666666664,2nd,stim,4-1-2
394,with-metal-disc,30-01-2023,28,0.016666666666666666,2nd,stim,4-1-2
395,with-metal-disc,30-01-2023,29,0.075,2nd,stim,4-1-2
396,with-metal-disc,30-01-2023,31,0.058333333333333334,2nd,stim,4-1-2
397,with-metal-disc,30-01-2023,33,0.016666666666666666,2nd,stim,4-1-2
398,with-metal-disc,30-01-2023,34,0.041666666666666664,2nd,stim,4-1-2
399,with-metal-disc,30-01-2023,35,0.008333333333333333,2nd,stim,4-1-2
400,with-metal-disc,30-01-2023,36,0.025,2nd,stim,4-1-2
401,with-metal-disc,30-01-2023,37,0.041666666666666664,2nd,stim,4-1-2
402,with-metal-disc,30-01-2023,38,0.008333333333333333,2nd,stim,4-1-2
403,with-metal-disc,30-01-2023,39,0.058333333333333334,2nd,stim,4-1-2
404,with-metal-disc,30-01-2023,40,0.025,2nd,stim,4-1-2
405,with-metal-disc,30-01-2023,41,0.06666666666666667,2nd,stim,4-1-2
406,with-metal-disc,30-01-2023,43,0.03333333333333333,2nd,stim,4-1-2
407,with-metal-disc,30-01-2023,44,0.03333333333333333,2nd,stim,4-1-2
408,with-metal-disc,30-01-2023,45,0.016666666666666666,2nd,stim,4-1-2
409,with-metal-disc,30-01-2023,46,0.06666666666666667,2nd,stim,4-1-2
410,with-metal-disc,30-01-2023,47,0.041666666666666664,2nd,stim,4-1-2
411,with-metal-disc,30-01-2023,48,0.06666666666666667,2nd,stim,4-1-2
412,with-metal-disc,30-01-2023,49,0.008333333333333333,2nd,stim,4-1-2
413,with-metal-disc,30-01-2023,50,0.075,2nd,stim,4-1-2
414,with-metal-disc,30-01-2023,52,0.025,2nd,stim,4-1-2
415,with-metal-disc,30-01-2023,53,0.041666666666666664,2nd,stim,4-1-2
416,with-metal-disc,30-01-2023,54,0.05,2nd,stim,4-1-2
417,with-metal-disc,30-01-2023,55,0.05,2nd,stim,4-1-2
418,with-metal-disc,30-01-2023,56,0.016666666666666666,2nd,stim,4-1-2
419,with-metal-disc,30-01-2023,57,0.025,2nd,stim,4-1-2
420,with-metal-disc,30-01-2023,58,0.05,2nd,stim,4-1-2
421,with-metal-disc,30-01-2023,59,0.025,2nd,stim,4-1-2
422,with-metal-disc,30-01-2023,60,0.041666666666666664,2nd,stim,4-1-2
423,with-metal-disc,30-01-2023,61,0.041666666666666664,2nd,stim,4-1-2
424,with-metal-disc,30-01-2023,63,0.025,2nd,stim,4-1-2
425,with-metal-disc,30-01-2023,2,0.041666666666666664,1st,stim,5-2-1
426,with-metal-disc,30-01-2023,3,0.03333333333333333,1st,stim,5-2-1
427,with-metal-disc,30-01-2023,4,0.016666666666666666,1st,stim,5-2-1
428,with-metal-disc,30-01-2023,5,0.025,1st,stim,5-2-1
429,with-metal-disc,30-01-2023,6,0.025,1st,stim,5-2-1
430,with-metal-disc,30-01-2023,7,0.016666666666666666,1st,stim,5-2-1
431,with-metal-disc,30-01-2023,8,0.016666666666666666,1st,stim,5-2-1
432,with-metal-disc,30-01-2023,9,0.03333333333333333,1st,stim,5-2-1
433,with-metal-disc,30-01-2023,10,0.025,1st,stim,5-2-1
434,with-metal-disc,30-01-2023,11,0.025,1st,stim,5-2-1
435,with-metal-disc,30-01-2023,12,0.016666666666666666,1st,stim,5-2-1
436,with-metal-disc,30-01-2023,13,0.025,1st,stim,5-2-1
437,with-metal-disc,30-01-2023,14,0.016666666666666666,1st,stim,5-2-1
438,with-metal-disc,30-01-2023,15,0.016666666666666666,1st,stim,5-2-1
439,with-metal-disc,30-01-2023,16,0.016666666666666666,1st,stim,5-2-1
440,with-metal-disc,30-01-2023,17,0.025,1st,stim,5-2-1
441,with-metal-disc,30-01-2023,18,0.016666666666666666,1st,stim,5-2-1
442,with-metal-disc,30-01-2023,19,0.016666666666666666,1st,stim,5-2-1
443,with-metal-disc,30-01-2023,20,0.008333333333333333,1st,stim,5-2-1
444,with-metal-disc,30-01-2023,21,0.025,1st,stim,5-2-1
445,with-metal-disc,30-01-2023,22,0.041666666666666664,1st,stim,5-2-1
446,with-metal-disc,30-01-2023,25,0.008333333333333333,1st,stim,5-2-1
447,with-metal-disc,30-01-2023,26,0.016666666666666666,1st,stim,5-2-1
448,with-metal-disc,30-01-2023,27,0.016666666666666666,1st,stim,5-2-1
449,with-metal-disc,30-01-2023,28,0.03333333333333333,1st,stim,5-2-1
450,with-metal-disc,30-01-2023,29,0.016666666666666666,1st,stim,5-2-1
451,with-metal-disc,30-01-2023,30,0.025,1st,stim,5-2-1
452,with-metal-disc,30-01-2023,31,0.016666666666666666,1st,stim,5-2-1
453,with-metal-disc,30-01-2023,32,0.025,1st,stim,5-2-1
454,with-metal-disc,30-01-2023,34,0.025,1st,stim,5-2-1
455,with-metal-disc,30-01-2023,35,0.016666666666666666,1st,stim,5-2-1
456,with-metal-disc,30-01-2023,36,0.025,1st,stim,5-2-1
457,with-metal-disc,30-01-2023,37,0.025,1st,stim,5-2-1
458,with-metal-disc,30-01-2023,38,0.016666666666666666,1st,stim,5-2-1
459,with-metal-disc,30-01-2023,39,0.016666666666666666,1st,stim,5-2-1
460,with-metal-disc,30-01-2023,41,0.025,1st,stim,5-2-1
461,with-metal-disc,30-01-2023,42,0.016666666666666666,1st,stim,5-2-1
462,with-metal-disc,30-01-2023,43,0.025,1st,stim,5-2-1
463,with-metal-disc,30-01-2023,44,0.025,1st,stim,5-2-1
464,with-metal-disc,30-01-2023,45,0.03333333333333333,1st,stim,5-2-1
465,with-metal-disc,30-01-2023,46,0.016666666666666666,1st,stim,5-2-1
466,with-metal-disc,30-01-2023,47,0.008333333333333333,1st,stim,5-2-1
467,with-metal-disc,30-01-2023,49,0.008333333333333333,1st,stim,5-2-1
468,with-metal-disc,30-01-2023,50,0.025,1st,stim,5-2-1
469,with-metal-disc,30-01-2023,51,0.016666666666666666,1st,stim,5-2-1
470,with-metal-disc,30-01-2023,52,0.016666666666666666,1st,stim,5-2-1
471,with-metal-disc,30-01-2023,53,0.03333333333333333,1st,stim,5-2-1
472,with-metal-disc,30-01-2023,54,0.05,1st,stim,5-2-1
473,with-metal-disc,30-01-2023,56,0.025,1st,stim,5-2-1
474,with-metal-disc,30-01-2023,57,0.075,1st,stim,5-2-1
475,with-metal-disc,30-01-2023,58,0.029166666666666667,1st,stim,5-2-1
476,with-metal-disc,30-01-2023,59,0.008333333333333333,1st,stim,5-2-1
477,with-metal-disc,30-01-2023,60,0.025,1st,stim,5-2-1
478,with-metal-disc,30-01-2023,62,0.016666666666666666,1st,stim,5-2-1
479,with-metal-disc,30-01-2023,63,0.03333333333333333,1st,stim,5-2-1
480,with-metal-disc,30-01-2023,64,0.025,1st,stim,5-2-1
481,with-metal-disc,30-01-2023,65,0.016666666666666666,1st,stim,5-2-1
482,with-metal-disc,30-01-2023,66,0.03333333333333333,1st,stim,5-2-1
483,with-metal-disc,30-01-2023,68,0.025,1st,stim,5-2-1
484,with-metal-disc,30-01-2023,69,0.025,1st,stim,5-2-1
485,with-metal-disc,30-01-2023,70,0.008333333333333333,1st,stim,5-2-1
486,with-metal-disc,30-01-2023,71,0.008333333333333333,1st,stim,5-2-1
487,with-metal-disc,30-01-2023,72,0.058333333333333334,1st,stim,5-2-1
488,with-metal-disc,30-01-2023,74,0.016666666666666666,1st,stim,5-2-1
489,with-metal-disc,30-01-2023,75,0.025,1st,stim,5-2-1
490,with-metal-disc,30-01-2023,76,0.016666666666666666,1st,stim,5-2-1
491,with-metal-disc,30-01-2023,77,0.03333333333333333,1st,stim,5-2-1
492,with-metal-disc,30-01-2023,78,0.041666666666666664,1st,stim,5-2-1
493,with-metal-disc,30-01-2023,79,0.008333333333333333,1st,stim,5-2-1
494,with-metal-disc,30-01-2023,80,0.03333333333333333,1st,stim,5-2-1
495,with-metal-disc,30-01-2023,81,0.016666666666666666,1st,stim,5-2-1
496,with-metal-disc,30-01-2023,82,0.008333333333333333,1st,stim,5-2-1
497,with-metal-disc,30-01-2023,83,0.025,1st,stim,5-2-1
498,with-metal-disc,30-01-2023,85,0.008333333333333333,1st,stim,5-2-1
499,with-metal-disc,30-01-2023,86,0.016666666666666666,1st,stim,5-2-1
500,with-metal-disc,30-01-2023,87,0.025,1st,stim,5-2-1
501,with-metal-disc,30-01-2023,88,0.016666666666666666,1st,stim,5-2-1
502,with-metal-disc,30-01-2023,89,0.025,1st,stim,5-2-1
503,with-metal-disc,30-01-2023,90,0.025,1st,stim,5-2-1
504,with-metal-disc,30-01-2023,91,0.041666666666666664,1st,stim,5-2-1
505,with-metal-disc,30-01-2023,92,0.016666666666666666,1st,stim,5-2-1
506,with-metal-disc,30-01-2023,94,0.025,1st,stim,5-2-1
507,with-metal-disc,30-01-2023,95,0.025,1st,stim,5-2-1
508,with-metal-disc,30-01-2023,96,0.025,1st,stim,5-2-1
509,with-metal-disc,30-01-2023,97,0.016666666666666666,1st,stim,5-2-1
510,with-metal-disc,30-01-2023,98,0.025,1st,stim,5-2-1
511,with-metal-disc,30-01-2023,99,0.03333333333333333,1st,stim,5-2-1
512,with-metal-disc,30-01-2023,100,0.025,1st,stim,5-2-1
513,with-metal-disc,30-01-2023,102,0.025,1st,stim,5-2-1
514,with-metal-disc,30-01-2023,103,0.03333333333333333,1st,stim,5-2-1
515,with-metal-disc,30-01-2023,104,0.041666666666666664,1st,stim,5-2-1
516,with-metal-disc,30-01-2023,105,0.0,1st,stim,5-2-1
517,with-metal-disc,30-01-2023,106,0.016666666666666666,1st,stim,5-2-1
518,with-metal-disc,30-01-2023,107,0.03333333333333333,1st,stim,5-2-1
519,with-metal-disc,30-01-2023,108,0.025,1st,stim,5-2-1
520,with-metal-disc,30-01-2023,109,0.025,1st,stim,5-2-1
521,with-metal-disc,30-01-2023,110,0.025,1st,stim,5-2-1
522,with-metal-disc,30-01-2023,111,0.03333333333333333,1st,stim,5-2-1
523,with-metal-disc,30-01-2023,112,0.025,1st,stim,5-2-1
524,with-metal-disc,30-01-2023,113,0.041666666666666664,1st,stim,5-2-1
525,with-metal-disc,30-01-2023,114,0.008333333333333333,1st,stim,5-2-1
526,with-metal-disc,30-01-2023,115,0.03333333333333333,1st,stim,5-2-1
527,with-metal-disc,30-01-2023,116,0.0125,1st,stim,5-2-1
528,with-metal-disc,30-01-2023,118,0.025,1st,stim,5-2-1
529,with-metal-disc,30-01-2023,119,0.0,1st,stim,5-2-1
530,with-metal-disc,30-01-2023,121,0.016666666666666666,1st,stim,5-2-1
531,with-metal-disc,30-01-2023,124,0.008333333333333333,1st,stim,5-2-1
532,with-metal-disc,30-01-2023,125,0.03333333333333333,1st,stim,5-2-1
533,with-metal-disc,30-01-2023,127,0.008333333333333333,1st,stim,5-2-1
534,with-metal-disc,30-01-2023,128,0.0,1st,stim,5-2-1
535,with-metal-disc,30-01-2023,129,0.03333333333333333,1st,stim,5-2-1
536,with-metal-disc,30-01-2023,130,0.016666666666666666,1st,stim,5-2-1
537,with-metal-disc,30-01-2023,134,0.041666666666666664,1st,stim,5-2-1
538,with-metal-disc,30-01-2023,136,0.03333333333333333,1st,stim,5-2-1
539,with-metal-disc,30-01-2023,138,0.05,1st,stim,5-2-1
540,with-metal-disc,30-01-2023,139,0.05,1st,stim,5-2-1
541,with-metal-disc,30-01-2023,140,0.03333333333333333,1st,stim,5-2-1
542,with-metal-disc,30-01-2023,141,0.03333333333333333,1st,stim,5-2-1
543,with-metal-disc,30-01-2023,143,0.025,1st,stim,5-2-1
544,with-metal-disc,30-01-2023,144,0.0,1st,stim,5-2-1
545,with-metal-disc,30-01-2023,145,0.008333333333333333,1st,stim,5-2-1
546,with-metal-disc,30-01-2023,146,0.03333333333333333,1st,stim,5-2-1
547,with-metal-disc,30-01-2023,147,0.03333333333333333,1st,stim,5-2-1
548,with-metal-disc,30-01-2023,148,0.016666666666666666,1st,stim,5-2-1
549,with-metal-disc,30-01-2023,3,0.008333333333333333,2nd,stim,5-2-1
550,with-metal-disc,30-01-2023,4,0.016666666666666666,2nd,stim,5-2-1
551,with-metal-disc,30-01-2023,5,0.008333333333333333,2nd,stim,5-2-1
552,with-metal-disc,30-01-2023,6,0.016666666666666666,2nd,stim,5-2-1
553,with-metal-disc,30-01-2023,7,0.008333333333333333,2nd,stim,5-2-1
554,with-metal-disc,30-01-2023,8,0.016666666666666666,2nd,stim,5-2-1
555,with-metal-disc,30-01-2023,9,0.008333333333333333,2nd,stim,5-2-1
556,with-metal-disc,30-01-2023,10,0.016666666666666666,2nd,stim,5-2-1
557,with-metal-disc,30-01-2023,11,0.025,2nd,stim,5-2-1
558,with-metal-disc,30-01-2023,12,0.008333333333333333,2nd,stim,5-2-1
559,with-metal-disc,30-01-2023,13,0.008333333333333333,2nd,stim,5-2-1
560,with-metal-disc,30-01-2023,14,0.016666666666666666,2nd,stim,5-2-1
561,with-metal-disc,30-01-2023,15,0.008333333333333333,2nd,stim,5-2-1
562,with-metal-disc,30-01-2023,16,0.008333333333333333,2nd,stim,5-2-1
563,with-metal-disc,30-01-2023,18,0.008333333333333333,2nd,stim,5-2-1
564,with-metal-disc,30-01-2023,19,0.008333333333333333,2nd,stim,5-2-1
565,with-metal-disc,30-01-2023,20,0.008333333333333333,2nd,stim,5-2-1
566,with-metal-disc,30-01-2023,21,0.008333333333333333,2nd,stim,5-2-1
567,with-metal-disc,30-01-2023,22,0.041666666666666664,2nd,stim,5-2-1
568,with-metal-disc,30-01-2023,23,0.008333333333333333,2nd,stim,5-2-1
569,with-metal-disc,30-01-2023,24,0.008333333333333333,2nd,stim,5-2-1
570,with-metal-disc,30-01-2023,25,0.025,2nd,stim,5-2-1
571,with-metal-disc,30-01-2023,26,0.016666666666666666,2nd,stim,5-2-1
572,with-metal-disc,30-01-2023,27,0.041666666666666664,2nd,stim,5-2-1
573,with-metal-disc,30-01-2023,28,0.008333333333333333,2nd,stim,5-2-1
574,with-metal-disc,30-01-2023,29,0.016666666666666666,2nd,stim,5-2-1
575,with-metal-disc,30-01-2023,30,0.008333333333333333,2nd,stim,5-2-1
576,with-metal-disc,30-01-2023,31,0.008333333333333333,2nd,stim,5-2-1
577,with-metal-disc,30-01-2023,32,0.008333333333333333,2nd,stim,5-2-1
578,with-metal-disc,30-01-2023,33,0.0,2nd,stim,5-2-1
579,with-metal-disc,30-01-2023,34,0.008333333333333333,2nd,stim,5-2-1
580,with-metal-disc,30-01-2023,35,0.008333333333333333,2nd,stim,5-2-1
581,with-metal-disc,30-01-2023,36,0.008333333333333333,2nd,stim,5-2-1
582,with-metal-disc,30-01-2023,37,0.008333333333333333,2nd,stim,5-2-1
583,with-metal-disc,30-01-2023,38,0.025,2nd,stim,5-2-1
584,with-metal-disc,30-01-2023,39,0.008333333333333333,2nd,stim,5-2-1
585,with-metal-disc,30-01-2023,40,0.025,2nd,stim,5-2-1
586,with-metal-disc,30-01-2023,41,0.008333333333333333,2nd,stim,5-2-1
587,with-metal-disc,30-01-2023,42,0.016666666666666666,2nd,stim,5-2-1
588,with-metal-disc,30-01-2023,43,0.008333333333333333,2nd,stim,5-2-1
589,with-metal-disc,30-01-2023,44,0.008333333333333333,2nd,stim,5-2-1
590,with-metal-disc,30-01-2023,45,0.016666666666666666,2nd,stim,5-2-1
591,with-metal-disc,30-01-2023,46,0.025,2nd,stim,5-2-1
592,with-metal-disc,30-01-2023,47,0.008333333333333333,2nd,stim,5-2-1
593,with-metal-disc,30-01-2023,49,0.008333333333333333,2nd,stim,5-2-1
594,with-metal-disc,30-01-2023,50,0.041666666666666664,2nd,stim,5-2-1
595,with-metal-disc,30-01-2023,51,0.016666666666666666,2nd,stim,5-2-1
596,with-metal-disc,30-01-2023,52,0.008333333333333333,2nd,stim,5-2-1
597,with-metal-disc,30-01-2023,53,0.016666666666666666,2nd,stim,5-2-1
598,with-metal-disc,30-01-2023,54,0.016666666666666666,2nd,stim,5-2-1
599,with-metal-disc,30-01-2023,56,0.008333333333333333,2nd,stim,5-2-1
600,with-metal-disc,30-01-2023,57,0.008333333333333333,2nd,stim,5-2-1
601,with-metal-disc,30-01-2023,58,0.016666666666666666,2nd,stim,5-2-1
602,with-metal-disc,30-01-2023,59,0.016666666666666666,2nd,stim,5-2-1
603,with-metal-disc,30-01-2023,60,0.025,2nd,stim,5-2-1
604,with-metal-disc,30-01-2023,62,0.016666666666666666,2nd,stim,5-2-1
605,with-metal-disc,30-01-2023,64,0.008333333333333333,2nd,stim,5-2-1
606,with-metal-disc,30-01-2023,65,0.0,2nd,stim,5-2-1
607,with-metal-disc,30-01-2023,67,0.025,2nd,stim,5-2-1
608,with-metal-disc,30-01-2023,68,0.008333333333333333,2nd,stim,5-2-1
609,with-metal-disc,30-01-2023,69,0.016666666666666666,2nd,stim,5-2-1
610,with-metal-disc,30-01-2023,70,0.025,2nd,stim,5-2-1
611,with-metal-disc,30-01-2023,71,0.025,2nd,stim,5-2-1
612,with-metal-disc,30-01-2023,72,0.008333333333333333,2nd,stim,5-2-1
613,with-metal-disc,30-01-2023,73,0.025,2nd,stim,5-2-1
614,with-metal-disc,30-01-2023,74,0.016666666666666666,2nd,stim,5-2-1
615,with-metal-disc,30-01-2023,75,0.041666666666666664,2nd,stim,5-2-1
616,with-metal-disc,30-01-2023,77,0.041666666666666664,2nd,stim,5-2-1
617,with-metal-disc,30-01-2023,78,0.008333333333333333,2nd,stim,5-2-1
618,with-metal-disc,30-01-2023,81,0.058333333333333334,2nd,stim,5-2-1
619,with-metal-disc,30-01-2023,82,0.008333333333333333,2nd,stim,5-2-1
620,with-metal-disc,30-01-2023,83,0.008333333333333333,2nd,stim,5-2-1
621,with-metal-disc,30-01-2023,85,0.041666666666666664,2nd,stim,5-2-1
622,with-metal-disc,30-01-2023,87,0.041666666666666664,2nd,stim,5-2-1
623,with-metal-disc,30-01-2023,88,0.016666666666666666,2nd,stim,5-2-1
624,with-metal-disc,30-01-2023,89,0.008333333333333333,2nd,stim,5-2-1
625,with-metal-disc,30-01-2023,91,0.025,2nd,stim,5-2-1
626,with-metal-disc,30-01-2023,92,0.016666666666666666,2nd,stim,5-2-1
627,with-metal-disc,30-01-2023,95,0.016666666666666666,2nd,stim,5-2-1
628,with-metal-disc,30-01-2023,96,0.008333333333333333,2nd,stim,5-2-1
629,with-metal-disc,30-01-2023,97,0.025,2nd,stim,5-2-1
630,with-metal-disc,30-01-2023,99,0.025,2nd,stim,5-2-1
631,with-metal-disc,30-01-2023,100,0.016666666666666666,2nd,stim,5-2-1
632,with-metal-disc,30-01-2023,101,0.016666666666666666,2nd,stim,5-2-1
633,with-metal-disc,30-01-2023,102,0.0,2nd,stim,5-2-1
634,with-metal-disc,30-01-2023,103,0.016666666666666666,2nd,stim,5-2-1
635,with-metal-disc,30-01-2023,104,0.016666666666666666,2nd,stim,5-2-1
636,with-metal-disc,30-01-2023,106,0.03333333333333333,2nd,stim,5-2-1
637,with-metal-disc,30-01-2023,107,0.008333333333333333,2nd,stim,5-2-1
638,with-metal-disc,30-01-2023,112,0.016666666666666666,2nd,stim,5-2-1
639,with-metal-disc,30-01-2023,113,0.025,2nd,stim,5-2-1
640,with-metal-disc,30-01-2023,114,0.008333333333333333,2nd,stim,5-2-1
641,with-metal-disc,30-01-2023,115,0.016666666666666666,2nd,stim,5-2-1
642,with-metal-disc,30-01-2023,117,0.025,2nd,stim,5-2-1
643,with-metal-disc,30-01-2023,118,0.03333333333333333,2nd,stim,5-2-1
644,with-metal-disc,30-01-2023,119,0.025,2nd,stim,5-2-1
645,with-metal-disc,30-01-2023,120,0.016666666666666666,2nd,stim,5-2-1
646,with-metal-disc,30-01-2023,121,0.03333333333333333,2nd,stim,5-2-1
647,with-metal-disc,30-01-2023,1,0.05416666666666667,1st,stim,7-1-1
648,with-metal-disc,30-01-2023,2,0.05416666666666667,1st,stim,7-1-1
649,with-metal-disc,30-01-2023,4,0.04583333333333333,1st,stim,7-1-1
650,with-metal-disc,30-01-2023,5,0.03333333333333333,1st,stim,7-1-1
651,with-metal-disc,30-01-2023,6,0.03333333333333333,1st,stim,7-1-1
652,with-metal-disc,30-01-2023,7,0.03333333333333333,1st,stim,7-1-1
653,with-metal-disc,30-01-2023,8,0.041666666666666664,1st,stim,7-1-1
654,with-metal-disc,30-01-2023,9,0.05,1st,stim,7-1-1
655,with-metal-disc,30-01-2023,10,0.041666666666666664,1st,stim,7-1-1
656,with-metal-disc,30-01-2023,11,0.041666666666666664,1st,stim,7-1-1
657,with-metal-disc,30-01-2023,13,0.05416666666666667,1st,stim,7-1-1
658,with-metal-disc,30-01-2023,14,0.041666666666666664,1st,stim,7-1-1
659,with-metal-disc,30-01-2023,15,0.05,1st,stim,7-1-1
660,with-metal-disc,30-01-2023,16,0.041666666666666664,1st,stim,7-1-1
661,with-metal-disc,30-01-2023,17,0.05416666666666667,1st,stim,7-1-1
662,with-metal-disc,30-01-2023,18,0.05,1st,stim,7-1-1
663,with-metal-disc,30-01-2023,21,0.05416666666666667,1st,stim,7-1-1
664,with-metal-disc,30-01-2023,22,0.05,1st,stim,7-1-1
665,with-metal-disc,30-01-2023,23,0.041666666666666664,1st,stim,7-1-1
666,with-metal-disc,30-01-2023,24,0.05416666666666667,1st,stim,7-1-1
667,with-metal-disc,30-01-2023,25,0.05416666666666667,1st,stim,7-1-1
668,with-metal-disc,30-01-2023,26,0.05,1st,stim,7-1-1
669,with-metal-disc,30-01-2023,27,0.04583333333333333,1st,stim,7-1-1
670,with-metal-disc,30-01-2023,28,0.05416666666666667,1st,stim,7-1-1
671,with-metal-disc,30-01-2023,29,0.05,1st,stim,7-1-1
672,with-metal-disc,30-01-2023,31,0.04583333333333333,1st,stim,7-1-1
673,with-metal-disc,30-01-2023,32,0.05416666666666667,1st,stim,7-1-1
674,with-metal-disc,30-01-2023,33,0.0375,1st,stim,7-1-1
675,with-metal-disc,30-01-2023,34,0.05416666666666667,1st,stim,7-1-1
676,with-metal-disc,30-01-2023,35,0.05416666666666667,1st,stim,7-1-1
677,with-metal-disc,30-01-2023,36,0.04583333333333333,1st,stim,7-1-1
678,with-metal-disc,30-01-2023,37,0.04583333333333333,1st,stim,7-1-1
679,with-metal-disc,30-01-2023,38,0.05416666666666667,1st,stim,7-1-1
680,with-metal-disc,30-01-2023,39,0.05416666666666667,1st,stim,7-1-1
681,with-metal-disc,30-01-2023,40,0.04583333333333333,1st,stim,7-1-1
682,with-metal-disc,30-01-2023,41,0.04583333333333333,1st,stim,7-1-1
683,with-metal-disc,30-01-2023,42,0.04583333333333333,1st,stim,7-1-1
684,with-metal-disc,30-01-2023,43,0.041666666666666664,1st,stim,7-1-1
685,with-metal-disc,30-01-2023,45,0.04583333333333333,1st,stim,7-1-1
686,with-metal-disc,30-01-2023,46,0.04583333333333333,1st,stim,7-1-1
687,with-metal-disc,30-01-2023,47,0.05416666666666667,1st,stim,7-1-1
688,with-metal-disc,30-01-2023,48,0.05416666666666667,1st,stim,7-1-1
689,with-metal-disc,30-01-2023,49,0.04583333333333333,1st,stim,7-1-1
690,with-metal-disc,30-01-2023,50,0.05416666666666667,1st,stim,7-1-1
691,with-metal-disc,30-01-2023,51,0.05416666666666667,1st,stim,7-1-1
692,with-metal-disc,30-01-2023,52,0.05416666666666667,1st,stim,7-1-1
693,with-metal-disc,30-01-2023,53,0.05416666666666667,1st,stim,7-1-1
694,with-metal-disc,30-01-2023,54,0.05416666666666667,1st,stim,7-1-1
695,with-metal-disc,30-01-2023,55,0.04583333333333333,1st,stim,7-1-1
696,with-metal-disc,30-01-2023,56,0.04583333333333333,1st,stim,7-1-1
697,with-metal-disc,30-01-2023,57,0.05416666666666667,1st,stim,7-1-1
698,with-metal-disc,30-01-2023,58,0.05416666666666667,1st,stim,7-1-1
699,with-metal-disc,30-01-2023,59,0.04583333333333333,1st,stim,7-1-1
700,with-metal-disc,30-01-2023,61,0.05416666666666667,1st,stim,7-1-1
701,with-metal-disc,30-01-2023,62,0.05416666666666667,1st,stim,7-1-1
702,with-metal-disc,30-01-2023,63,0.05416666666666667,1st,stim,7-1-1
703,with-metal-disc,30-01-2023,64,0.05416666666666667,1st,stim,7-1-1
704,with-metal-disc,30-01-2023,65,0.05416666666666667,1st,stim,7-1-1
705,with-metal-disc,30-01-2023,66,0.05416666666666667,1st,stim,7-1-1
706,with-metal-disc,30-01-2023,67,0.04583333333333333,1st,stim,7-1-1
707,with-metal-disc,30-01-2023,68,0.05416666666666667,1st,stim,7-1-1
708,with-metal-disc,30-01-2023,69,0.04583333333333333,1st,stim,7-1-1
709,with-metal-disc,30-01-2023,70,0.05416666666666667,1st,stim,7-1-1
710,with-metal-disc,30-01-2023,71,0.04583333333333333,1st,stim,7-1-1
711,with-metal-disc,30-01-2023,73,0.05416666666666667,1st,stim,7-1-1
712,with-metal-disc,30-01-2023,74,0.05416666666666667,1st,stim,7-1-1
713,with-metal-disc,30-01-2023,75,0.0375,1st,stim,7-1-1
714,with-metal-disc,30-01-2023,76,0.0375,1st,stim,7-1-1
715,with-metal-disc,30-01-2023,77,0.04583333333333333,1st,stim,7-1-1
716,with-metal-disc,30-01-2023,78,0.05416666666666667,1st,stim,7-1-1
